NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
ZEEENT,239.95,242.55,237.95,241.25,236.30,242.55,-2.60,-1.07,"21,821",09:20:55.000,506.10,203.70,2019-10-15 09:19:26,2019-10-15,09,19
YESBAN,40.95,40.00,41.00,41.40,40.70,40.00,0.95,+2.38,"459,119",09:20:57.000,285.90,29.05,2019-10-15 09:19:26,2019-10-15,09,19
BSESEN,"38,348.90","38,214.47","38,316.49","38,355.31","38,238.27","38,214.47",134.43,+0.35,NA,09:20:58.598,NA,NA,2019-10-15 09:20:58,2019-10-15,09,20
HDFBAN,"1,213.20","1,203.15","1,210.00","1,213.25","1,207.80","1,203.15",10.05,+0.84,"3,206",09:21:01.000,"1,285.00",942.20,2019-10-15 09:20:58,2019-10-15,09,20
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 09:20:58,2019-10-15,09,20
HDFC,"2,029.70","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",18.20,+0.90,"1,094",09:21:02.000,"2,357.00","1,646.00",2019-10-15 09:20:58,2019-10-15,09,20
INFTEC,767.85,785.65,773.80,774.75,767.25,785.65,-17.80,-2.27,"53,421",09:21:05.000,847.40,600.65,2019-10-15 09:20:58,2019-10-15,09,20
ICIBAN,431.20,428.60,430.00,432.00,428.00,428.60,2.60,+0.61,"12,770",09:21:07.000,458.45,309.60,2019-10-15 09:20:58,2019-10-15,09,20
ITC,246.00,244.20,247.40,247.40,245.10,244.20,1.80,+0.74,"13,588",09:21:09.000,310.00,234.10,2019-10-15 09:20:58,2019-10-15,09,20
TCS,"2,042.35","2,020.95","2,028.80","2,045.00","2,024.20","2,020.95",21.40,+1.06,"4,923",09:21:11.000,"2,296.00","1,784.00",2019-10-15 09:20:58,2019-10-15,09,20
KOTMAH,"1,592.90","1,583.75","1,586.00","1,594.40","1,586.00","1,583.75",9.15,+0.58,"1,106",09:21:12.000,"1,682.40","1,099.00",2019-10-15 09:20:58,2019-10-15,09,20
LARTOU,"1,427.60","1,422.65","1,427.00","1,430.30","1,425.00","1,422.65",4.95,+0.35,"2,039",09:21:15.000,"1,606.70","1,183.40",2019-10-15 09:20:58,2019-10-15,09,20
HINLEV,"2,032.95","2,014.70","2,052.00","2,052.00","2,028.10","2,014.70",18.25,+0.91,"13,388",09:21:18.000,"2,101.50","1,500.40",2019-10-15 09:20:58,2019-10-15,09,20
AXIBAN,687.00,683.55,683.65,687.75,681.80,683.55,3.45,+0.50,"10,851",09:21:19.000,826.55,534.15,2019-10-15 09:20:58,2019-10-15,09,20
STABAN,256.90,255.45,256.80,257.35,256.05,255.45,1.45,+0.57,"45,460",09:21:21.000,373.70,244.35,2019-10-15 09:20:58,2019-10-15,09,20
BAJFI,"3,914.75","3,881.65","3,909.00","3,916.15","3,880.00","3,881.65",33.10,+0.85,"2,097",09:21:22.000,"4,112.00","2,000.80",2019-10-15 09:20:58,2019-10-15,09,20
MARUTI,"6,842.00","6,819.55","6,829.00","6,845.95","6,810.00","6,819.55",22.45,+0.33,"1,988",09:21:22.000,"7,929.00","5,447.00",2019-10-15 09:20:58,2019-10-15,09,20
INDBA,"1,256.20","1,250.50","1,251.55","1,261.10","1,251.55","1,250.50",5.70,+0.46,"6,478",09:21:25.000,"1,835.00","1,192.00",2019-10-15 09:20:58,2019-10-15,09,20
ASIPAI,"1,810.90","1,797.65","1,797.00","1,810.90","1,797.00","1,797.65",13.25,+0.74,"1,106",09:21:27.000,"1,819.55","1,119.60",2019-10-15 09:20:58,2019-10-15,09,20
BHAAIR,389.85,393.50,391.95,391.95,388.30,393.50,-3.65,-0.93,"5,099",09:21:30.000,396.55,264.41,2019-10-15 09:20:58,2019-10-15,09,20
HCLTEC,"1,089.00","1,087.05","1,088.60","1,091.00","1,081.05","1,087.05",1.95,+0.18,"2,538",09:21:30.000,"1,190.00",920.15,2019-10-15 09:20:58,2019-10-15,09,20
TITIND,"1,258.00","1,249.05","1,251.00","1,258.00","1,251.00","1,249.05",8.95,+0.72,685,09:21:32.000,"1,345.55",766.65,2019-10-15 09:20:58,2019-10-15,09,20
MAHMAH,570.05,568.50,570.00,570.80,566.65,568.50,1.55,+0.27,"3,351",09:21:33.000,814.00,502.85,2019-10-15 09:20:58,2019-10-15,09,20
BAFINS,"8,115.35","8,073.45","8,108.95","8,131.45","8,084.50","8,073.45",41.90,+0.52,332,09:21:34.000,"8,668.65","4,960.00",2019-10-15 09:20:58,2019-10-15,09,20
NTPC,117.65,117.80,117.70,118.00,117.35,117.80,-0.15,-0.13,"4,162",09:21:35.000,145.85,106.71,2019-10-15 09:20:58,2019-10-15,09,20
NESIND,"14,095.60","14,174.10","14,175.00","14,175.00","14,085.95","14,174.10",-78.50,-0.55,28,09:21:36.000,"14,300.00","9,205.00",2019-10-15 09:20:58,2019-10-15,09,20
POWGRI,198.60,198.45,198.80,199.20,198.45,198.45,0.15,+0.08,"2,262",09:21:37.000,216.20,173.05,2019-10-15 09:20:58,2019-10-15,09,20
ULTCEM,"4,200.00","4,171.90","4,121.35","4,200.00","4,121.35","4,171.90",28.10,+0.67,555,09:21:39.000,"4,903.90","3,263.70",2019-10-15 09:20:58,2019-10-15,09,20
TECMAH,726.40,720.60,721.00,727.50,721.00,720.60,5.80,+0.80,"2,051",09:21:40.000,846.00,607.90,2019-10-15 09:20:58,2019-10-15,09,20
SUNPHA,396.50,394.60,397.25,398.25,395.25,394.60,1.90,+0.48,"14,227",09:21:40.000,616.50,350.40,2019-10-15 09:20:58,2019-10-15,09,20
ONGC,136.35,135.20,136.60,138.00,136.00,135.20,1.15,+0.85,"53,556",09:21:42.000,178.95,115.55,2019-10-15 09:20:58,2019-10-15,09,20
BAAUTO,"2,971.60","2,956.05","2,959.00","2,972.00","2,956.50","2,956.05",15.55,+0.53,455,09:21:45.000,"3,145.55","2,400.00",2019-10-15 09:20:58,2019-10-15,09,20
BHARAS,NA,"5,767.35",NA,NA,NA,"5,767.35",NA,NA,NA,09:21:16.000,"6,539.00","3,352.10",2019-10-15 09:20:58,2019-10-15,09,20
INDOIL,147.05,144.80,145.95,147.10,145.20,144.80,2.25,+1.55,"29,089",09:21:49.000,170.40,116.10,2019-10-15 09:20:58,2019-10-15,09,20
COALIN,188.55,190.10,188.30,190.60,188.15,190.10,-1.55,-0.82,"19,747",09:21:51.000,288.30,177.80,2019-10-15 09:20:58,2019-10-15,09,20
WIPRO,242.70,243.35,244.00,245.50,242.70,243.35,-0.65,-0.27,"28,326",09:21:53.000,301.55,220.50,2019-10-15 09:20:58,2019-10-15,09,20
HERHON,"2,629.90","2,609.25","2,616.85","2,629.90","2,615.00","2,609.25",20.65,+0.79,"1,027",09:21:55.000,"3,382.70","2,228.25",2019-10-15 09:20:58,2019-10-15,09,20
BRIIND,"3,145.80","3,107.20","3,139.90","3,146.00","3,125.65","3,107.20",38.60,+1.24,"1,179",09:21:57.000,"3,443.90","2,302.00",2019-10-15 09:20:58,2019-10-15,09,20
UNIP,583.25,586.95,585.30,585.30,580.95,586.95,-3.70,-0.63,"6,570",09:21:58.000,709.25,390.53,2019-10-15 09:20:58,2019-10-15,09,20
DRREDD,"2,667.00","2,648.90","2,663.10","2,668.20","2,659.80","2,648.90",18.10,+0.68,206,09:22:01.000,"2,965.20","2,065.30",2019-10-15 09:20:58,2019-10-15,09,20
ADAPOR,410.30,406.95,409.50,410.30,407.60,406.95,3.35,+0.82,"3,438",09:22:01.000,430.00,293.95,2019-10-15 09:20:58,2019-10-15,09,20
GRASIM,695.65,698.65,699.00,699.00,693.75,698.65,-3.00,-0.43,"2,164",09:22:04.000,958.55,635.60,2019-10-15 09:20:58,2019-10-15,09,20
VEDLIM,146.35,147.85,147.50,147.50,146.10,147.85,-1.50,-1.01,"14,700",09:22:05.000,228.00,125.70,2019-10-15 09:20:58,2019-10-15,09,20
HINDAL,186.45,188.80,188.00,188.00,186.40,188.80,-2.35,-1.24,"11,836",09:22:06.000,246.00,171.25,2019-10-15 09:20:58,2019-10-15,09,20
TATSTE,343.20,344.85,345.50,346.15,342.20,344.85,-1.65,-0.48,"34,199",09:22:08.000,610.00,320.30,2019-10-15 09:20:58,2019-10-15,09,20
EICMOT,"18,430.00","18,311.25","18,370.00","18,439.90","18,270.00","18,311.25",118.75,+0.65,124,09:22:09.000,"25,300.00","15,196.95",2019-10-15 09:20:58,2019-10-15,09,20
GAIL,126.20,125.85,126.50,126.85,125.90,125.85,0.35,+0.28,"4,455",09:22:10.000,190.98,119.65,2019-10-15 09:20:58,2019-10-15,09,20
JSWSTE,219.30,221.50,221.05,221.05,219.30,221.50,-2.20,-0.99,"6,514",09:22:12.000,384.90,201.90,2019-10-15 09:20:58,2019-10-15,09,20
BHAINF,256.25,259.25,258.25,258.25,256.00,259.25,-3.00,-1.16,449,09:22:15.000,333.80,238.70,2019-10-15 09:20:58,2019-10-15,09,20
CIPLA,439.95,440.85,444.00,444.00,436.00,440.85,-0.90,-0.20,"3,872",09:22:17.000,651.95,389.55,2019-10-15 09:20:58,2019-10-15,09,20
TATMOT,127.00,127.80,127.50,127.50,125.70,127.80,-0.80,-0.63,"188,315",09:22:19.000,239.30,106.00,2019-10-15 09:20:58,2019-10-15,09,20
ZEEENT,239.50,242.55,237.95,241.25,236.30,242.55,-3.05,-1.26,"23,344",09:22:20.000,506.10,203.70,2019-10-15 09:20:58,2019-10-15,09,20
YESBAN,40.80,40.00,41.00,41.40,40.70,40.00,0.80,+2.00,"524,628",09:22:21.000,285.90,29.05,2019-10-15 09:20:58,2019-10-15,09,20
BSESEN,"38,339.26","38,214.47","38,316.49","38,355.31","38,238.27","38,214.47",124.79,+0.33,NA,09:22:23.721,NA,NA,2019-10-15 09:22:22,2019-10-15,09,22
HDFBAN,"1,212.00","1,203.15","1,210.00","1,213.80","1,207.80","1,203.15",8.85,+0.74,"3,851",09:22:25.000,"1,285.00",942.20,2019-10-15 09:22:22,2019-10-15,09,22
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 09:22:22,2019-10-15,09,22
HDFC,"2,028.00","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",16.50,+0.82,"1,419",09:22:28.000,"2,357.00","1,646.00",2019-10-15 09:22:22,2019-10-15,09,22
INFTEC,765.75,785.65,773.80,774.75,765.00,785.65,-19.90,-2.53,"67,442",09:22:29.000,847.40,600.65,2019-10-15 09:22:22,2019-10-15,09,22
ICIBAN,430.60,428.60,430.00,432.00,428.00,428.60,2.00,+0.47,"18,263",09:22:32.000,458.45,309.60,2019-10-15 09:22:22,2019-10-15,09,22
ITC,246.05,244.20,247.40,247.40,245.10,244.20,1.85,+0.76,"15,364",09:22:34.000,310.00,234.10,2019-10-15 09:22:22,2019-10-15,09,22
TCS,"2,039.95","2,020.95","2,028.80","2,045.00","2,024.20","2,020.95",19.00,+0.94,"5,211",09:22:35.000,"2,296.00","1,784.00",2019-10-15 09:22:22,2019-10-15,09,22
KOTMAH,"1,589.90","1,583.75","1,586.00","1,594.40","1,586.00","1,583.75",6.15,+0.39,"1,221",09:22:37.000,"1,682.40","1,099.00",2019-10-15 09:22:22,2019-10-15,09,22
LARTOU,"1,427.40","1,422.65","1,427.00","1,430.30","1,425.00","1,422.65",4.75,+0.33,"2,532",09:22:38.000,"1,606.70","1,183.40",2019-10-15 09:22:22,2019-10-15,09,22
HINLEV,"2,037.45","2,014.70","2,052.00","2,052.00","2,028.10","2,014.70",22.75,+1.13,"14,446",09:22:41.000,"2,101.50","1,500.40",2019-10-15 09:22:22,2019-10-15,09,22
AXIBAN,687.70,683.55,683.65,687.80,681.80,683.55,4.15,+0.61,"12,224",09:22:41.000,826.55,534.15,2019-10-15 09:22:22,2019-10-15,09,22
STABAN,256.65,255.45,256.80,257.35,256.05,255.45,1.20,+0.47,"49,180",09:22:42.000,373.70,244.35,2019-10-15 09:22:22,2019-10-15,09,22
BAJFI,"3,910.00","3,881.65","3,909.00","3,916.75","3,880.00","3,881.65",28.35,+0.73,"2,435",09:22:43.000,"4,112.00","2,000.80",2019-10-15 09:22:22,2019-10-15,09,22
MARUTI,"6,850.00","6,819.55","6,829.00","6,850.00","6,810.00","6,819.55",30.45,+0.45,"2,666",09:22:44.000,"7,929.00","5,447.00",2019-10-15 09:22:22,2019-10-15,09,22
INDBA,"1,254.80","1,250.50","1,251.55","1,261.10","1,251.55","1,250.50",4.30,+0.34,"7,301",09:22:46.000,"1,835.00","1,192.00",2019-10-15 09:22:22,2019-10-15,09,22
ASIPAI,"1,808.00","1,797.65","1,797.00","1,810.90","1,797.00","1,797.65",10.35,+0.58,"1,443",09:22:48.000,"1,819.55","1,119.60",2019-10-15 09:22:22,2019-10-15,09,22
BHAAIR,389.20,393.50,391.95,391.95,388.30,393.50,-4.30,-1.09,"6,817",09:22:51.000,396.55,264.41,2019-10-15 09:22:22,2019-10-15,09,22
HCLTEC,"1,091.00","1,087.05","1,088.60","1,091.00","1,081.05","1,087.05",3.95,+0.36,"3,222",09:22:52.000,"1,190.00",920.15,2019-10-15 09:22:22,2019-10-15,09,22
TITIND,"1,259.40","1,249.05","1,251.00","1,260.00","1,251.00","1,249.05",10.35,+0.83,"1,072",09:22:54.000,"1,345.55",766.65,2019-10-15 09:22:22,2019-10-15,09,22
MAHMAH,571.00,568.50,570.00,571.30,566.65,568.50,2.50,+0.44,"4,206",09:22:55.000,814.00,502.85,2019-10-15 09:22:22,2019-10-15,09,22
BAFINS,"8,113.05","8,073.45","8,108.95","8,131.45","8,084.50","8,073.45",39.60,+0.49,371,09:22:56.000,"8,668.65","4,960.00",2019-10-15 09:22:22,2019-10-15,09,22
NTPC,117.75,117.80,117.70,118.00,117.35,117.80,-0.05,-0.04,"5,029",09:22:58.000,145.85,106.71,2019-10-15 09:22:22,2019-10-15,09,22
NESIND,"14,103.20","14,174.10","14,175.00","14,175.00","14,085.95","14,174.10",-70.90,-0.50,29,09:22:58.000,"14,300.00","9,205.00",2019-10-15 09:22:22,2019-10-15,09,22
POWGRI,199.35,198.45,198.80,199.35,198.45,198.45,0.90,+0.45,"3,491",09:23:01.000,216.20,173.05,2019-10-15 09:22:22,2019-10-15,09,22
ULTCEM,"4,197.60","4,171.90","4,121.35","4,200.90","4,121.35","4,171.90",25.70,+0.62,724,09:23:03.000,"4,903.90","3,263.70",2019-10-15 09:22:22,2019-10-15,09,22
TECMAH,727.70,720.60,721.00,727.70,721.00,720.60,7.10,+0.99,"2,355",09:23:04.000,846.00,607.90,2019-10-15 09:22:22,2019-10-15,09,22
SUNPHA,396.65,394.60,397.25,398.25,395.25,394.60,2.05,+0.52,"14,453",09:23:05.000,616.50,350.40,2019-10-15 09:22:22,2019-10-15,09,22
ONGC,136.25,135.20,136.60,138.00,136.00,135.20,1.05,+0.78,"57,053",09:23:06.000,178.95,115.55,2019-10-15 09:22:22,2019-10-15,09,22
BAAUTO,"2,972.50","2,956.05","2,959.00","2,977.20","2,956.50","2,956.05",16.45,+0.56,503,09:23:05.000,"3,145.55","2,400.00",2019-10-15 09:22:22,2019-10-15,09,22
BHARAS,NA,"5,767.35",NA,NA,NA,"5,767.35",NA,NA,NA,09:23:07.000,"6,539.00","3,352.10",2019-10-15 09:22:22,2019-10-15,09,22
INDOIL,146.90,144.80,145.95,147.15,145.20,144.80,2.10,+1.45,"33,128",09:23:08.000,170.40,116.10,2019-10-15 09:22:22,2019-10-15,09,22
COALIN,188.55,190.10,188.30,190.60,188.15,190.10,-1.55,-0.82,"20,537",09:23:09.000,288.30,177.80,2019-10-15 09:22:22,2019-10-15,09,22
WIPRO,243.65,243.35,244.00,245.50,242.60,243.35,0.30,+0.12,"33,528",09:23:11.000,301.55,220.50,2019-10-15 09:22:22,2019-10-15,09,22
HERHON,"2,627.00","2,609.25","2,616.85","2,632.70","2,615.00","2,609.25",17.75,+0.68,"1,153",09:23:13.000,"3,382.70","2,228.25",2019-10-15 09:22:22,2019-10-15,09,22
BRIIND,"3,146.95","3,107.20","3,139.90","3,150.00","3,125.65","3,107.20",39.75,+1.28,"1,441",09:23:15.000,"3,443.90","2,302.00",2019-10-15 09:22:22,2019-10-15,09,22
UNIP,582.00,586.95,585.30,585.30,580.95,586.95,-4.95,-0.84,"7,407",09:23:17.000,709.25,390.53,2019-10-15 09:22:22,2019-10-15,09,22
DRREDD,"2,664.70","2,648.90","2,663.10","2,668.20","2,659.80","2,648.90",15.80,+0.60,211,09:23:19.000,"2,965.20","2,065.30",2019-10-15 09:22:22,2019-10-15,09,22
ADAPOR,409.70,406.95,409.50,410.35,407.60,406.95,2.75,+0.68,"3,727",09:23:19.000,430.00,293.95,2019-10-15 09:22:22,2019-10-15,09,22
GRASIM,695.65,698.65,699.00,699.00,693.75,698.65,-3.00,-0.43,"2,164",09:23:22.000,958.55,635.60,2019-10-15 09:22:22,2019-10-15,09,22
VEDLIM,146.30,147.85,147.50,147.50,146.10,147.85,-1.55,-1.05,"15,286",09:23:24.000,228.00,125.70,2019-10-15 09:22:22,2019-10-15,09,22
HINDAL,186.55,188.80,188.00,188.00,186.40,188.80,-2.25,-1.19,"12,928",09:23:24.000,246.00,171.25,2019-10-15 09:22:22,2019-10-15,09,22
TATSTE,342.45,344.85,345.50,346.15,342.20,344.85,-2.40,-0.70,"35,703",09:23:26.000,610.00,320.30,2019-10-15 09:22:22,2019-10-15,09,22
EICMOT,"18,430.00","18,311.25","18,370.00","18,439.90","18,270.00","18,311.25",118.75,+0.65,124,09:23:28.000,"25,300.00","15,196.95",2019-10-15 09:22:22,2019-10-15,09,22
GAIL,126.15,125.85,126.50,126.85,125.90,125.85,0.30,+0.24,"4,542",09:23:29.000,190.98,119.65,2019-10-15 09:22:22,2019-10-15,09,22
JSWSTE,219.35,221.50,221.05,221.05,218.75,221.50,-2.15,-0.97,"10,575",09:23:31.000,384.90,201.90,2019-10-15 09:22:22,2019-10-15,09,22
BHAINF,256.25,259.25,258.25,258.25,256.00,259.25,-3.00,-1.16,496,09:23:33.000,333.80,238.70,2019-10-15 09:22:22,2019-10-15,09,22
CIPLA,440.75,440.85,444.00,444.00,436.00,440.85,-0.10,-0.02,"5,260",09:23:34.000,651.95,389.55,2019-10-15 09:22:22,2019-10-15,09,22
TATMOT,126.90,127.80,127.50,127.50,125.70,127.80,-0.90,-0.70,"200,202",09:23:37.000,239.30,106.00,2019-10-15 09:22:22,2019-10-15,09,22
ZEEENT,238.55,242.55,237.95,241.25,236.30,242.55,-4.00,-1.65,"26,120",09:23:39.000,506.10,203.70,2019-10-15 09:22:22,2019-10-15,09,22
YESBAN,40.60,40.00,41.00,41.40,40.55,40.00,0.60,+1.50,"629,701",09:23:41.000,285.90,29.05,2019-10-15 09:22:22,2019-10-15,09,22
BSESEN,"38,330.41","38,214.47","38,316.49","38,355.31","38,238.27","38,214.47",115.94,+0.30,NA,09:23:42.835,NA,NA,2019-10-15 09:23:41,2019-10-15,09,23
HDFBAN,"1,211.15","1,203.15","1,210.00","1,213.80","1,207.80","1,203.15",8.00,+0.66,"3,970",09:23:45.000,"1,285.00",942.20,2019-10-15 09:23:41,2019-10-15,09,23
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,"2,225,733",15:30:03.000,152.95,68.10,2019-10-15 09:23:41,2019-10-15,09,23
HDFC,"2,025.50","2,011.50","2,013.00","2,030.05","2,013.00","2,011.50",14.00,+0.70,"1,797",09:23:50.000,"2,357.00","1,646.00",2019-10-15 09:23:41,2019-10-15,09,23
INFTEC,768.30,785.65,773.80,774.75,765.00,785.65,-17.35,-2.21,"72,270",09:23:51.000,847.40,600.65,2019-10-15 09:23:41,2019-10-15,09,23
ICIBAN,430.00,428.60,430.00,432.00,428.00,428.60,1.40,+0.33,"23,096",09:23:51.000,458.45,309.60,2019-10-15 09:23:41,2019-10-15,09,23
ITC,246.10,244.20,247.40,247.40,245.10,244.20,1.90,+0.78,"16,178",09:23:53.000,310.00,234.10,2019-10-15 09:23:41,2019-10-15,09,23
TCS,"2,041.35","2,020.95","2,028.80","2,045.00","2,024.20","2,020.95",20.40,+1.01,"5,910",09:23:56.000,"2,296.00","1,784.00",2019-10-15 09:23:41,2019-10-15,09,23
KOTMAH,"1,586.00","1,583.75","1,586.00","1,594.40","1,586.00","1,583.75",2.25,+0.14,"1,254",09:23:58.000,"1,682.40","1,099.00",2019-10-15 09:23:41,2019-10-15,09,23
LARTOU,"1,427.20","1,422.65","1,427.00","1,430.30","1,425.00","1,422.65",4.55,+0.32,"2,712",09:23:59.000,"1,606.70","1,183.40",2019-10-15 09:23:41,2019-10-15,09,23
HINLEV,"2,044.95","2,014.70","2,052.00","2,052.00","2,028.10","2,014.70",30.25,+1.50,"15,986",09:24:01.000,"2,101.50","1,500.40",2019-10-15 09:23:41,2019-10-15,09,23
AXIBAN,688.30,683.55,683.65,689.35,681.80,683.55,4.75,+0.69,"15,478",09:24:02.000,826.55,534.15,2019-10-15 09:23:41,2019-10-15,09,23
STABAN,256.65,255.45,256.80,257.35,256.05,255.45,1.20,+0.47,"55,970",09:24:05.000,373.70,244.35,2019-10-15 09:23:41,2019-10-15,09,23
BAJFI,"3,906.20","3,881.65","3,909.00","3,916.75","3,880.00","3,881.65",24.55,+0.63,"2,646",09:24:07.000,"4,112.00","2,000.80",2019-10-15 09:23:41,2019-10-15,09,23
MARUTI,"6,847.50","6,819.55","6,829.00","6,850.00","6,810.00","6,819.55",27.95,+0.41,"2,780",09:24:09.000,"7,929.00","5,447.00",2019-10-15 09:23:41,2019-10-15,09,23
INDBA,"1,256.20","1,250.50","1,251.55","1,261.10","1,251.55","1,250.50",5.70,+0.46,"8,145",09:24:11.000,"1,835.00","1,192.00",2019-10-15 09:23:41,2019-10-15,09,23
ASIPAI,"1,809.65","1,797.65","1,797.00","1,810.90","1,797.00","1,797.65",12.00,+0.67,"1,714",09:24:12.000,"1,819.55","1,119.60",2019-10-15 09:23:41,2019-10-15,09,23
BHAAIR,388.45,393.50,391.95,391.95,388.30,393.50,-5.05,-1.28,"8,917",09:24:15.000,396.55,264.41,2019-10-15 09:23:41,2019-10-15,09,23
HCLTEC,"1,093.90","1,087.05","1,088.60","1,093.90","1,081.05","1,087.05",6.85,+0.63,"3,871",09:24:16.000,"1,190.00",920.15,2019-10-15 09:23:41,2019-10-15,09,23
TITIND,"1,259.60","1,249.05","1,251.00","1,260.00","1,251.00","1,249.05",10.55,+0.84,"1,209",09:24:16.000,"1,345.55",766.65,2019-10-15 09:23:41,2019-10-15,09,23
MAHMAH,570.55,568.50,570.00,571.45,566.65,568.50,2.05,+0.36,"4,844",09:24:19.000,814.00,502.85,2019-10-15 09:23:41,2019-10-15,09,23
BAFINS,"8,118.80","8,073.45","8,108.95","8,131.45","8,084.50","8,073.45",45.35,+0.56,396,09:24:19.000,"8,668.65","4,960.00",2019-10-15 09:23:41,2019-10-15,09,23
NTPC,117.65,117.80,117.70,118.00,117.35,117.80,-0.15,-0.13,"8,806",09:24:21.000,145.85,106.71,2019-10-15 09:23:41,2019-10-15,09,23
NESIND,"14,104.55","14,174.10","14,175.00","14,175.00","14,085.95","14,174.10",-69.55,-0.49,32,09:24:24.000,"14,300.00","9,205.00",2019-10-15 09:23:41,2019-10-15,09,23
POWGRI,199.30,198.45,198.80,199.35,198.45,198.45,0.85,+0.43,"3,801",09:24:25.000,216.20,173.05,2019-10-15 09:23:41,2019-10-15,09,23
ULTCEM,"4,201.75","4,171.90","4,121.35","4,201.75","4,121.35","4,171.90",29.85,+0.72,841,09:24:27.000,"4,903.90","3,263.70",2019-10-15 09:23:41,2019-10-15,09,23
TECMAH,727.70,720.60,721.00,727.70,721.00,720.60,7.10,+0.99,"2,355",09:24:28.000,846.00,607.90,2019-10-15 09:23:41,2019-10-15,09,23
SUNPHA,397.90,394.60,397.25,398.25,395.25,394.60,3.30,+0.84,"15,963",09:24:31.000,616.50,350.40,2019-10-15 09:23:41,2019-10-15,09,23
ONGC,136.15,135.20,136.60,138.00,136.00,135.20,0.95,+0.70,"69,313",09:24:33.000,178.95,115.55,2019-10-15 09:23:41,2019-10-15,09,23
BAAUTO,"2,974.00","2,956.05","2,959.00","2,977.20","2,956.50","2,956.05",17.95,+0.61,516,09:24:32.000,"3,145.55","2,400.00",2019-10-15 09:23:41,2019-10-15,09,23
BHARAS,NA,"5,767.35",NA,NA,NA,"5,767.35",NA,NA,NA,09:24:37.000,"6,539.00","3,352.10",2019-10-15 09:23:41,2019-10-15,09,23
INDOIL,147.30,144.80,145.95,147.55,145.20,144.80,2.50,+1.73,"48,315",09:24:38.000,170.40,116.10,2019-10-15 09:23:41,2019-10-15,09,23
COALIN,188.80,190.10,188.30,190.60,188.15,190.10,-1.30,-0.68,"21,128",09:24:38.000,288.30,177.80,2019-10-15 09:23:41,2019-10-15,09,23
WIPRO,244.20,243.35,244.00,245.50,242.60,243.35,0.85,+0.35,"35,768",09:24:41.000,301.55,220.50,2019-10-15 09:23:41,2019-10-15,09,23
HERHON,"2,632.60","2,609.25","2,616.85","2,633.65","2,615.00","2,609.25",23.35,+0.89,"1,785",09:24:42.000,"3,382.70","2,228.25",2019-10-15 09:23:41,2019-10-15,09,23
BRIIND,"3,153.00","3,107.20","3,139.90","3,153.00","3,125.65","3,107.20",45.80,+1.47,"1,519",09:24:43.000,"3,443.90","2,302.00",2019-10-15 09:23:41,2019-10-15,09,23
UNIP,584.30,586.95,585.30,585.30,580.95,586.95,-2.65,-0.45,"7,809",09:24:46.000,709.25,390.53,2019-10-15 09:23:41,2019-10-15,09,23
DRREDD,"2,667.00","2,648.90","2,663.10","2,668.20","2,659.80","2,648.90",18.10,+0.68,221,09:24:46.000,"2,965.20","2,065.30",2019-10-15 09:23:41,2019-10-15,09,23
ADAPOR,410.60,406.95,409.50,410.65,407.60,406.95,3.65,+0.90,"4,030",09:24:48.000,430.00,293.95,2019-10-15 09:23:41,2019-10-15,09,23
GRASIM,696.60,698.65,699.00,699.00,693.75,698.65,-2.05,-0.29,"2,318",09:24:50.000,958.55,635.60,2019-10-15 09:23:41,2019-10-15,09,23
VEDLIM,146.05,147.85,147.50,147.50,146.05,147.85,-1.80,-1.22,"17,617",09:24:51.000,228.00,125.70,2019-10-15 09:23:41,2019-10-15,09,23
HINDAL,186.80,188.80,188.00,188.00,186.40,188.80,-2.00,-1.06,"13,003",09:24:52.000,246.00,171.25,2019-10-15 09:23:41,2019-10-15,09,23
TATSTE,342.70,344.85,345.50,346.15,341.60,344.85,-2.15,-0.62,"41,974",09:24:53.000,610.00,320.30,2019-10-15 09:23:41,2019-10-15,09,23
EICMOT,"18,430.00","18,311.25","18,370.00","18,439.90","18,270.00","18,311.25",118.75,+0.65,126,09:24:55.000,"25,300.00","15,196.95",2019-10-15 09:23:41,2019-10-15,09,23
GAIL,126.10,125.85,126.50,126.85,125.90,125.85,0.25,+0.20,"5,446",09:24:57.000,190.98,119.65,2019-10-15 09:23:41,2019-10-15,09,23
JSWSTE,219.15,221.50,221.05,221.05,218.75,221.50,-2.35,-1.06,"11,490",09:24:57.000,384.90,201.90,2019-10-15 09:23:41,2019-10-15,09,23
BHAINF,256.20,259.25,258.25,258.25,256.00,259.25,-3.05,-1.18,546,09:24:59.000,333.80,238.70,2019-10-15 09:23:41,2019-10-15,09,23
CIPLA,441.80,440.85,444.00,444.00,436.00,440.85,0.95,+0.22,"5,436",09:25:00.000,651.95,389.55,2019-10-15 09:23:41,2019-10-15,09,23
