NAME,LTP,DC,DO,DH,DL,PDC,CH,PCH,DV,LTT,WH52,WL52,DATE_TIME,DATE_TODAY,HOUR,MIN
INDBA,1270.75,1250.50,1251.55,1275.80,1237.00,1250.50,20.25,+1.62,183901,15:10:59.000,1835.00,1192.00,2019-10-15 15:10:31,2019-10-15,15,10
ASIPAI,1801.75,1797.65,1797.00,1824.15,1797.00,1797.65,4.10,+0.23,47069,15:11:01.000,1819.55,1119.60,2019-10-15 15:10:31,2019-10-15,15,10
BHAAIR,383.65,393.50,391.95,391.95,381.65,393.50,-9.85,-2.50,179464,15:11:03.000,396.55,264.41,2019-10-15 15:10:31,2019-10-15,15,10
HCLTEC,1082.40,1087.05,1088.60,1099.00,1081.05,1087.05,-4.65,-0.43,27489,15:11:05.000,1190.00,920.15,2019-10-15 15:10:31,2019-10-15,15,10
TITIND,1270.50,1249.05,1251.00,1273.00,1251.00,1249.05,21.45,+1.72,61147,15:11:07.000,1345.55,766.65,2019-10-15 15:10:31,2019-10-15,15,10
MAHMAH,583.15,568.50,570.00,586.50,565.50,568.50,14.65,+2.58,443652,15:11:07.000,814.00,502.85,2019-10-15 15:10:31,2019-10-15,15,10
BAFINS,8025.10,8073.45,8108.95,8131.45,8020.10,8073.45,-48.35,-0.60,10520,15:11:09.000,8668.65,4960.00,2019-10-15 15:10:31,2019-10-15,15,10
NTPC,119.50,117.80,117.70,119.80,117.35,117.80,1.70,+1.44,323461,15:11:11.000,145.85,106.71,2019-10-15 15:10:31,2019-10-15,15,10
NESIND,14070.55,14174.10,14175.00,14198.00,13711.60,14174.10,-103.55,-0.73,3833,15:11:13.000,14300.00,9205.00,2019-10-15 15:10:31,2019-10-15,15,10
POWGRI,201.55,198.45,198.80,201.95,198.45,198.45,3.10,+1.56,86311,15:11:15.000,216.20,173.05,2019-10-15 15:10:31,2019-10-15,15,10
ULTCEM,4201.75,4171.90,4121.35,4219.25,4121.35,4171.90,29.85,+0.72,13128,15:11:15.000,4903.90,3263.70,2019-10-15 15:10:31,2019-10-15,15,10
TECMAH,720.60,720.60,721.00,728.00,719.50,720.60,NA,NA,42597,15:11:19.000,846.00,607.90,2019-10-15 15:10:31,2019-10-15,15,10
SUNPHA,396.70,394.60,397.25,400.00,392.50,394.60,2.10,+0.53,122557,15:11:22.000,616.50,350.40,2019-10-15 15:10:31,2019-10-15,15,10
ONGC,138.95,135.20,136.60,139.00,135.40,135.20,3.75,+2.77,591180,15:11:23.000,178.95,115.55,2019-10-15 15:10:31,2019-10-15,15,10
BAAUTO,3016.40,2956.05,2959.00,3029.00,2956.50,2956.05,60.35,+2.04,29932,15:11:25.000,3145.55,2400.00,2019-10-15 15:10:31,2019-10-15,15,10
BHARAS,6050.00,5767.35,5773.85,6100.00,5773.85,5767.35,282.65,+4.90,687,15:11:20.000,6539.00,3352.10,2019-10-15 15:10:31,2019-10-15,15,10
INDOIL,146.20,144.80,145.95,148.30,145.20,144.80,1.40,+0.97,453386,15:11:28.000,170.40,116.10,2019-10-15 15:10:31,2019-10-15,15,10
COALIN,191.05,190.10,188.30,192.60,188.10,190.10,0.95,+0.50,277695,15:11:29.000,288.30,177.80,2019-10-15 15:10:31,2019-10-15,15,10
WIPRO,244.15,243.35,244.00,245.50,239.20,243.35,0.80,+0.33,364736,15:11:33.000,301.55,220.50,2019-10-15 15:10:31,2019-10-15,15,10
HERHON,2676.10,2609.25,2616.85,2699.50,2615.00,2609.25,66.85,+2.56,56031,15:11:34.000,3382.70,2228.25,2019-10-15 15:10:31,2019-10-15,15,10
BRIIND,3190.00,3107.20,3139.90,3192.00,3115.45,3107.20,82.80,+2.66,19551,15:11:36.000,3443.90,2302.00,2019-10-15 15:10:31,2019-10-15,15,10
UNIP,582.30,586.95,585.30,590.95,580.20,586.95,-4.65,-0.79,79383,15:11:38.000,709.25,390.53,2019-10-15 15:10:31,2019-10-15,15,10
DRREDD,2686.85,2648.90,2663.10,2695.80,2659.80,2648.90,37.95,+1.43,10293,15:11:40.000,2965.20,2065.30,2019-10-15 15:10:31,2019-10-15,15,10
ADAPOR,413.85,406.95,409.50,414.40,407.60,406.95,6.90,+1.70,73378,15:11:40.000,430.00,293.95,2019-10-15 15:10:31,2019-10-15,15,10
GRASIM,703.05,698.65,699.00,705.90,691.95,698.65,4.40,+0.63,24121,15:11:42.000,958.55,635.60,2019-10-15 15:10:31,2019-10-15,15,10
VEDLIM,153.30,147.85,147.50,155.80,144.60,147.85,5.45,+3.69,1128713,15:11:46.000,228.00,125.70,2019-10-15 15:10:31,2019-10-15,15,10
HINDAL,192.75,188.80,188.00,195.35,186.00,188.80,3.95,+2.09,317379,15:11:48.000,246.00,171.25,2019-10-15 15:10:31,2019-10-15,15,10
TATSTE,349.75,344.85,345.50,358.25,338.80,344.85,4.90,+1.42,1528993,15:11:50.000,610.00,320.30,2019-10-15 15:10:31,2019-10-15,15,10
EICMOT,19184.75,18311.25,18370.00,19288.00,18270.00,18311.25,873.50,+4.77,6226,15:11:51.000,25300.00,15196.95,2019-10-15 15:10:31,2019-10-15,15,10
GAIL,127.90,125.85,126.50,129.05,125.60,125.85,2.05,+1.63,231041,15:11:52.000,190.98,119.65,2019-10-15 15:10:31,2019-10-15,15,10
JSWSTE,220.25,221.50,221.05,226.90,214.50,221.50,-1.25,-0.56,652514,15:11:54.000,384.90,201.90,2019-10-15 15:10:31,2019-10-15,15,10
BHAINF,257.00,259.25,258.25,260.30,255.45,259.25,-2.25,-0.87,30562,15:11:55.000,333.80,238.70,2019-10-15 15:10:31,2019-10-15,15,10
CIPLA,446.80,440.85,444.00,447.45,436.00,440.85,5.95,+1.35,95563,15:11:57.000,651.95,389.55,2019-10-15 15:10:31,2019-10-15,15,10
TATMOT,126.95,127.80,127.50,128.95,123.75,127.80,-0.85,-0.67,3061233,15:11:59.000,239.30,106.00,2019-10-15 15:10:31,2019-10-15,15,10
ZEEENT,250.65,242.55,237.95,253.35,234.85,242.55,8.10,+3.34,675436,15:12:01.000,506.10,203.70,2019-10-15 15:10:31,2019-10-15,15,10
YESBAN,40.35,40.00,41.00,41.40,39.00,40.00,0.35,+0.88,12262646,15:12:02.000,285.90,29.05,2019-10-15 15:10:31,2019-10-15,15,10
BSESEN,38492.35,38214.47,38316.49,38635.19,38238.27,38214.47,277.88,+0.73,NA,15:12:03.592,NA,NA,2019-10-15 15:12:02,2019-10-15,15,12
HDFBAN,1222.80,1203.15,1210.00,1225.00,1207.30,1203.15,19.65,+1.63,113691,15:12:03.000,1285.00,942.20,2019-10-15 15:12:02,2019-10-15,15,12
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 15:12:02,2019-10-15,15,12
HDFC,2010.80,2011.50,2013.00,2030.05,1994.85,2011.50,-0.70,-0.03,172677,15:12:09.000,2357.00,1646.00,2019-10-15 15:12:02,2019-10-15,15,12
INFTEC,766.50,785.65,773.80,774.75,765.00,785.65,-19.15,-2.44,305927,15:12:11.000,847.40,600.65,2019-10-15 15:12:02,2019-10-15,15,12
ICIBAN,431.40,428.60,430.00,435.30,428.00,428.60,2.80,+0.65,344646,15:12:11.000,458.45,309.60,2019-10-15 15:12:02,2019-10-15,15,12
ITC,247.45,244.20,247.40,249.20,245.10,244.20,3.25,+1.33,326219,15:12:14.000,310.00,234.10,2019-10-15 15:12:02,2019-10-15,15,12
TCS,2036.00,2020.95,2028.80,2046.90,2024.20,2020.95,15.05,+0.74,130570,15:12:16.000,2296.00,1784.00,2019-10-15 15:12:02,2019-10-15,15,12
KOTMAH,1615.50,1583.75,1586.00,1629.65,1577.80,1583.75,31.75,+2.00,148033,15:12:19.000,1682.40,1099.00,2019-10-15 15:12:02,2019-10-15,15,12
LARTOU,1433.30,1422.65,1427.00,1445.10,1421.00,1422.65,10.65,+0.75,121956,15:12:21.000,1606.70,1183.40,2019-10-15 15:12:02,2019-10-15,15,12
HINLEV,2065.50,2014.70,2052.00,2077.00,2026.75,2014.70,50.80,+2.52,193441,15:12:22.000,2101.50,1500.40,2019-10-15 15:12:02,2019-10-15,15,12
AXIBAN,690.60,683.55,683.65,694.90,681.80,683.55,7.05,+1.03,180745,15:12:25.000,826.55,534.15,2019-10-15 15:12:02,2019-10-15,15,12
STABAN,258.25,255.45,256.80,259.90,254.75,255.45,2.80,+1.10,1060638,15:12:27.000,373.70,244.35,2019-10-15 15:12:02,2019-10-15,15,12
BAJFI,3865.80,3881.65,3909.00,3916.75,3845.00,3881.65,-15.85,-0.41,36648,15:12:29.000,4112.00,2000.80,2019-10-15 15:12:02,2019-10-15,15,12
MARUTI,6975.00,6819.55,6829.00,7015.35,6810.00,6819.55,155.45,+2.28,73692,15:12:30.000,7929.00,5447.00,2019-10-15 15:12:02,2019-10-15,15,12
INDBA,1273.00,1250.50,1251.55,1275.80,1237.00,1250.50,22.50,+1.80,186418,15:12:31.000,1835.00,1192.00,2019-10-15 15:12:02,2019-10-15,15,12
ASIPAI,1801.55,1797.65,1797.00,1824.15,1797.00,1797.65,3.90,+0.22,47369,15:12:32.000,1819.55,1119.60,2019-10-15 15:12:02,2019-10-15,15,12
BHAAIR,382.65,393.50,391.95,391.95,381.65,393.50,-10.85,-2.76,179782,15:12:33.000,396.55,264.41,2019-10-15 15:12:02,2019-10-15,15,12
HCLTEC,1082.70,1087.05,1088.60,1099.00,1081.05,1087.05,-4.35,-0.40,27779,15:12:34.000,1190.00,920.15,2019-10-15 15:12:02,2019-10-15,15,12
TITIND,1270.55,1249.05,1251.00,1273.00,1251.00,1249.05,21.50,+1.72,61973,15:12:35.000,1345.55,766.65,2019-10-15 15:12:02,2019-10-15,15,12
MAHMAH,582.65,568.50,570.00,586.50,565.50,568.50,14.15,+2.49,444211,15:12:35.000,814.00,502.85,2019-10-15 15:12:02,2019-10-15,15,12
BAFINS,8013.85,8073.45,8108.95,8131.45,8013.85,8073.45,-59.60,-0.74,10736,15:12:37.000,8668.65,4960.00,2019-10-15 15:12:02,2019-10-15,15,12
NTPC,119.55,117.80,117.70,119.80,117.35,117.80,1.75,+1.49,324021,15:12:38.000,145.85,106.71,2019-10-15 15:12:02,2019-10-15,15,12
NESIND,14082.05,14174.10,14175.00,14198.00,13711.60,14174.10,-92.05,-0.65,3837,15:12:41.000,14300.00,9205.00,2019-10-15 15:12:02,2019-10-15,15,12
POWGRI,201.15,198.45,198.80,201.95,198.45,198.45,2.70,+1.36,86817,15:12:41.000,216.20,173.05,2019-10-15 15:12:02,2019-10-15,15,12
ULTCEM,4204.50,4171.90,4121.35,4219.25,4121.35,4171.90,32.60,+0.78,13483,15:12:43.000,4903.90,3263.70,2019-10-15 15:12:02,2019-10-15,15,12
TECMAH,720.35,720.60,721.00,728.00,719.30,720.60,-0.25,-0.03,43065,15:12:44.000,846.00,607.90,2019-10-15 15:12:02,2019-10-15,15,12
SUNPHA,396.55,394.60,397.25,400.00,392.50,394.60,1.95,+0.49,123012,15:12:46.000,616.50,350.40,2019-10-15 15:12:02,2019-10-15,15,12
ONGC,138.70,135.20,136.60,139.00,135.40,135.20,3.50,+2.59,602625,15:12:47.000,178.95,115.55,2019-10-15 15:12:02,2019-10-15,15,12
BAAUTO,3014.70,2956.05,2959.00,3029.00,2956.50,2956.05,58.65,+1.98,30023,15:12:49.000,3145.55,2400.00,2019-10-15 15:12:02,2019-10-15,15,12
BHARAS,6050.00,5767.35,5773.85,6100.00,5773.85,5767.35,282.65,+4.90,692,15:12:40.000,6539.00,3352.10,2019-10-15 15:12:02,2019-10-15,15,12
INDOIL,146.00,144.80,145.95,148.30,145.20,144.80,1.20,+0.83,456416,15:12:52.000,170.40,116.10,2019-10-15 15:12:02,2019-10-15,15,12
COALIN,191.00,190.10,188.30,192.60,188.10,190.10,0.90,+0.47,279560,15:12:53.000,288.30,177.80,2019-10-15 15:12:02,2019-10-15,15,12
WIPRO,243.95,243.35,244.00,245.50,239.20,243.35,0.60,+0.25,367414,15:12:55.000,301.55,220.50,2019-10-15 15:12:02,2019-10-15,15,12
HERHON,2677.90,2609.25,2616.85,2699.50,2615.00,2609.25,68.65,+2.63,56538,15:12:56.000,3382.70,2228.25,2019-10-15 15:12:02,2019-10-15,15,12
BRIIND,3188.95,3107.20,3139.90,3192.75,3115.45,3107.20,81.75,+2.63,19722,15:12:57.000,3443.90,2302.00,2019-10-15 15:12:02,2019-10-15,15,12
UNIP,582.25,586.95,585.30,590.95,580.20,586.95,-4.70,-0.80,81269,15:12:59.000,709.25,390.53,2019-10-15 15:12:02,2019-10-15,15,12
DRREDD,2686.50,2648.90,2663.10,2695.80,2659.80,2648.90,37.60,+1.42,10351,15:13:01.000,2965.20,2065.30,2019-10-15 15:12:02,2019-10-15,15,12
ADAPOR,414.00,406.95,409.50,414.40,407.60,406.95,7.05,+1.73,73510,15:13:02.000,430.00,293.95,2019-10-15 15:12:02,2019-10-15,15,12
GRASIM,703.25,698.65,699.00,705.90,691.95,698.65,4.60,+0.66,24131,15:12:59.000,958.55,635.60,2019-10-15 15:12:02,2019-10-15,15,12
VEDLIM,153.20,147.85,147.50,155.80,144.60,147.85,5.35,+3.62,1131248,15:13:04.000,228.00,125.70,2019-10-15 15:12:02,2019-10-15,15,12
HINDAL,192.75,188.80,188.00,195.35,186.00,188.80,3.95,+2.09,318004,15:13:07.000,246.00,171.25,2019-10-15 15:12:02,2019-10-15,15,12
TATSTE,349.60,344.85,345.50,358.25,338.80,344.85,4.75,+1.38,1534132,15:13:09.000,610.00,320.30,2019-10-15 15:12:02,2019-10-15,15,12
EICMOT,19185.60,18311.25,18370.00,19288.00,18270.00,18311.25,874.35,+4.77,6304,15:13:10.000,25300.00,15196.95,2019-10-15 15:12:02,2019-10-15,15,12
GAIL,128.15,125.85,126.50,129.05,125.60,125.85,2.30,+1.83,232488,15:13:11.000,190.98,119.65,2019-10-15 15:12:02,2019-10-15,15,12
JSWSTE,219.95,221.50,221.05,226.90,214.50,221.50,-1.55,-0.70,655034,15:13:12.000,384.90,201.90,2019-10-15 15:12:02,2019-10-15,15,12
BHAINF,256.55,259.25,258.25,260.30,255.45,259.25,-2.70,-1.04,30834,15:13:14.000,333.80,238.70,2019-10-15 15:12:02,2019-10-15,15,12
CIPLA,446.25,440.85,444.00,447.45,436.00,440.85,5.40,+1.22,95982,15:13:14.000,651.95,389.55,2019-10-15 15:12:02,2019-10-15,15,12
TATMOT,127.25,127.80,127.50,128.95,123.75,127.80,-0.55,-0.43,3078063,15:13:17.000,239.30,106.00,2019-10-15 15:12:02,2019-10-15,15,12
ZEEENT,250.80,242.55,237.95,253.35,234.85,242.55,8.25,+3.40,680952,15:13:18.000,506.10,203.70,2019-10-15 15:12:02,2019-10-15,15,12
YESBAN,40.35,40.00,41.00,41.40,39.00,40.00,0.35,+0.88,12285065,15:13:17.000,285.90,29.05,2019-10-15 15:12:02,2019-10-15,15,12
BSESEN,38499.15,38214.47,38316.49,38635.19,38238.27,38214.47,284.68,+0.74,NA,15:13:20.711,NA,NA,2019-10-15 15:13:20,2019-10-15,15,13
HDFBAN,1222.95,1203.15,1210.00,1225.00,1207.30,1203.15,19.80,+1.65,114176,15:13:20.000,1285.00,942.20,2019-10-15 15:13:20,2019-10-15,15,13
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 15:13:20,2019-10-15,15,13
HDFC,2011.80,2011.50,2013.00,2030.05,1994.85,2011.50,0.30,+0.01,172890,15:13:25.000,2357.00,1646.00,2019-10-15 15:13:20,2019-10-15,15,13
INFTEC,766.95,785.65,773.80,774.75,765.00,785.65,-18.70,-2.38,308382,15:13:26.000,847.40,600.65,2019-10-15 15:13:20,2019-10-15,15,13
ICIBAN,431.10,428.60,430.00,435.30,428.00,428.60,2.50,+0.58,346234,15:13:27.000,458.45,309.60,2019-10-15 15:13:20,2019-10-15,15,13
ITC,247.40,244.20,247.40,249.20,245.10,244.20,3.20,+1.31,326750,15:13:30.000,310.00,234.10,2019-10-15 15:13:20,2019-10-15,15,13
TCS,2036.00,2020.95,2028.80,2046.90,2024.20,2020.95,15.05,+0.74,131495,15:13:30.000,2296.00,1784.00,2019-10-15 15:13:20,2019-10-15,15,13
KOTMAH,1615.00,1583.75,1586.00,1629.65,1577.80,1583.75,31.25,+1.97,148117,15:13:33.000,1682.40,1099.00,2019-10-15 15:13:20,2019-10-15,15,13
LARTOU,1434.70,1422.65,1427.00,1445.10,1421.00,1422.65,12.05,+0.85,123035,15:13:35.000,1606.70,1183.40,2019-10-15 15:13:20,2019-10-15,15,13
HINLEV,2067.00,2014.70,2052.00,2077.00,2026.75,2014.70,52.30,+2.60,193715,15:13:37.000,2101.50,1500.40,2019-10-15 15:13:20,2019-10-15,15,13
AXIBAN,690.60,683.55,683.65,694.90,681.80,683.55,7.05,+1.03,184300,15:13:38.000,826.55,534.15,2019-10-15 15:13:20,2019-10-15,15,13
STABAN,258.15,255.45,256.80,259.90,254.75,255.45,2.70,+1.06,1064394,15:13:40.000,373.70,244.35,2019-10-15 15:13:20,2019-10-15,15,13
BAJFI,3870.00,3881.65,3909.00,3916.75,3845.00,3881.65,-11.65,-0.30,36888,15:13:42.000,4112.00,2000.80,2019-10-15 15:13:20,2019-10-15,15,13
MARUTI,6976.60,6819.55,6829.00,7015.35,6810.00,6819.55,157.05,+2.30,74142,15:13:44.000,7929.00,5447.00,2019-10-15 15:13:20,2019-10-15,15,13
INDBA,1272.40,1250.50,1251.55,1275.80,1237.00,1250.50,21.90,+1.75,188458,15:13:48.000,1835.00,1192.00,2019-10-15 15:13:20,2019-10-15,15,13
ASIPAI,1802.70,1797.65,1797.00,1824.15,1797.00,1797.65,5.05,+0.28,48837,15:13:49.000,1819.55,1119.60,2019-10-15 15:13:20,2019-10-15,15,13
BHAAIR,383.20,393.50,391.95,391.95,381.65,393.50,-10.30,-2.62,180739,15:13:51.000,396.55,264.41,2019-10-15 15:13:20,2019-10-15,15,13
HCLTEC,1082.80,1087.05,1088.60,1099.00,1081.05,1087.05,-4.25,-0.39,27947,15:13:52.000,1190.00,920.15,2019-10-15 15:13:20,2019-10-15,15,13
TITIND,1272.40,1249.05,1251.00,1273.00,1251.00,1249.05,23.35,+1.87,62777,15:13:54.000,1345.55,766.65,2019-10-15 15:13:20,2019-10-15,15,13
MAHMAH,583.15,568.50,570.00,586.50,565.50,568.50,14.65,+2.58,445614,15:13:55.000,814.00,502.85,2019-10-15 15:13:20,2019-10-15,15,13
BAFINS,8031.50,8073.45,8108.95,8131.45,8012.90,8073.45,-41.95,-0.52,10769,15:13:57.000,8668.65,4960.00,2019-10-15 15:13:20,2019-10-15,15,13
NTPC,119.45,117.80,117.70,119.80,117.35,117.80,1.65,+1.40,328088,15:13:59.000,145.85,106.71,2019-10-15 15:13:20,2019-10-15,15,13
NESIND,14075.95,14174.10,14175.00,14198.00,13711.60,14174.10,-98.15,-0.69,3848,15:14:01.000,14300.00,9205.00,2019-10-15 15:13:20,2019-10-15,15,13
POWGRI,201.20,198.45,198.80,201.95,198.45,198.45,2.75,+1.39,87392,15:14:00.000,216.20,173.05,2019-10-15 15:13:20,2019-10-15,15,13
ULTCEM,4208.00,4171.90,4121.35,4219.25,4121.35,4171.90,36.10,+0.87,13532,15:14:02.000,4903.90,3263.70,2019-10-15 15:13:20,2019-10-15,15,13
TECMAH,720.85,720.60,721.00,728.00,719.30,720.60,0.25,+0.03,43166,15:14:03.000,846.00,607.90,2019-10-15 15:13:20,2019-10-15,15,13
SUNPHA,396.20,394.60,397.25,400.00,392.50,394.60,1.60,+0.41,126322,15:14:04.000,616.50,350.40,2019-10-15 15:13:20,2019-10-15,15,13
ONGC,138.70,135.20,136.60,139.00,135.40,135.20,3.50,+2.59,604850,15:14:06.000,178.95,115.55,2019-10-15 15:13:20,2019-10-15,15,13
BAAUTO,3013.95,2956.05,2959.00,3029.00,2956.50,2956.05,57.90,+1.96,30073,15:14:04.000,3145.55,2400.00,2019-10-15 15:13:20,2019-10-15,15,13
BHARAS,6043.95,5767.35,5773.85,6100.00,5773.85,5767.35,276.60,+4.80,695,15:14:10.000,6539.00,3352.10,2019-10-15 15:13:20,2019-10-15,15,13
INDOIL,146.05,144.80,145.95,148.30,145.20,144.80,1.25,+0.86,457386,15:14:11.000,170.40,116.10,2019-10-15 15:13:20,2019-10-15,15,13
COALIN,191.05,190.10,188.30,192.60,188.10,190.10,0.95,+0.50,280078,15:14:12.000,288.30,177.80,2019-10-15 15:13:20,2019-10-15,15,13
WIPRO,244.10,243.35,244.00,245.50,239.20,243.35,0.75,+0.31,368981,15:14:14.000,301.55,220.50,2019-10-15 15:13:20,2019-10-15,15,13
HERHON,2675.55,2609.25,2616.85,2699.50,2615.00,2609.25,66.30,+2.54,56812,15:14:16.000,3382.70,2228.25,2019-10-15 15:13:20,2019-10-15,15,13
BRIIND,3184.10,3107.20,3139.90,3192.75,3115.45,3107.20,76.90,+2.47,19887,15:14:18.000,3443.90,2302.00,2019-10-15 15:13:20,2019-10-15,15,13
UNIP,582.00,586.95,585.30,590.95,580.20,586.95,-4.95,-0.84,81352,15:14:18.000,709.25,390.53,2019-10-15 15:13:20,2019-10-15,15,13
DRREDD,2685.20,2648.90,2663.10,2695.80,2659.80,2648.90,36.30,+1.37,10432,15:14:19.000,2965.20,2065.30,2019-10-15 15:13:20,2019-10-15,15,13
ADAPOR,413.90,406.95,409.50,414.40,407.60,406.95,6.95,+1.71,73641,15:14:23.000,430.00,293.95,2019-10-15 15:13:20,2019-10-15,15,13
GRASIM,703.15,698.65,699.00,705.90,691.95,698.65,4.50,+0.64,24434,15:14:24.000,958.55,635.60,2019-10-15 15:13:20,2019-10-15,15,13
VEDLIM,153.30,147.85,147.50,155.80,144.60,147.85,5.45,+3.69,1134299,15:14:27.000,228.00,125.70,2019-10-15 15:13:20,2019-10-15,15,13
HINDAL,192.60,188.80,188.00,195.35,186.00,188.80,3.80,+2.01,319388,15:14:28.000,246.00,171.25,2019-10-15 15:13:20,2019-10-15,15,13
TATSTE,349.75,344.85,345.50,358.25,338.80,344.85,4.90,+1.42,1534707,15:14:31.000,610.00,320.30,2019-10-15 15:13:20,2019-10-15,15,13
EICMOT,19196.55,18311.25,18370.00,19288.00,18270.00,18311.25,885.30,+4.83,6451,15:14:32.000,25300.00,15196.95,2019-10-15 15:13:20,2019-10-15,15,13
GAIL,128.00,125.85,126.50,129.05,125.60,125.85,2.15,+1.71,233441,15:14:34.000,190.98,119.65,2019-10-15 15:13:20,2019-10-15,15,13
JSWSTE,219.75,221.50,221.05,226.90,214.50,221.50,-1.75,-0.79,658211,15:14:37.000,384.90,201.90,2019-10-15 15:13:20,2019-10-15,15,13
BHAINF,256.55,259.25,258.25,260.30,255.45,259.25,-2.70,-1.04,30834,15:14:39.000,333.80,238.70,2019-10-15 15:13:20,2019-10-15,15,13
CIPLA,446.25,440.85,444.00,447.45,436.00,440.85,5.40,+1.22,96748,15:14:41.000,651.95,389.55,2019-10-15 15:13:20,2019-10-15,15,13
TATMOT,127.20,127.80,127.50,128.95,123.75,127.80,-0.60,-0.47,3082512,15:14:42.000,239.30,106.00,2019-10-15 15:13:20,2019-10-15,15,13
ZEEENT,250.60,242.55,237.95,253.35,234.85,242.55,8.05,+3.32,682104,15:14:43.000,506.10,203.70,2019-10-15 15:13:20,2019-10-15,15,13
YESBAN,40.35,40.00,41.00,41.40,39.00,40.00,0.35,+0.88,12301275,15:14:44.000,285.90,29.05,2019-10-15 15:13:20,2019-10-15,15,13
BSESEN,38500.92,38214.47,38316.49,38635.19,38238.27,38214.47,286.45,+0.75,NA,15:14:44.837,NA,NA,2019-10-15 15:14:44,2019-10-15,15,14
HDFBAN,1223.10,1203.15,1210.00,1225.00,1207.30,1203.15,19.95,+1.66,115046,15:14:45.000,1285.00,942.20,2019-10-15 15:14:44,2019-10-15,15,14
RELPET,131.50,130.85,129.00,132.40,127.90,130.85,0.65,+0.50,2225733,15:30:03.000,152.95,68.10,2019-10-15 15:14:44,2019-10-15,15,14
HDFC,2012.20,2011.50,2013.00,2030.05,1994.85,2011.50,0.70,+0.03,173242,15:14:49.000,2357.00,1646.00,2019-10-15 15:14:44,2019-10-15,15,14
INFTEC,766.75,785.65,773.80,774.75,765.00,785.65,-18.90,-2.41,310443,15:14:50.000,847.40,600.65,2019-10-15 15:14:44,2019-10-15,15,14
ICIBAN,431.45,428.60,430.00,435.30,428.00,428.60,2.85,+0.66,350911,15:14:54.000,458.45,309.60,2019-10-15 15:14:44,2019-10-15,15,14
ITC,247.55,244.20,247.40,249.20,245.10,244.20,3.35,+1.37,331869,15:14:55.000,310.00,234.10,2019-10-15 15:14:44,2019-10-15,15,14
TCS,2036.10,2020.95,2028.80,2046.90,2024.20,2020.95,15.15,+0.75,131952,15:14:56.000,2296.00,1784.00,2019-10-15 15:14:44,2019-10-15,15,14
KOTMAH,1615.00,1583.75,1586.00,1629.65,1577.80,1583.75,31.25,+1.97,148453,15:14:56.000,1682.40,1099.00,2019-10-15 15:14:44,2019-10-15,15,14
LARTOU,1433.60,1422.65,1427.00,1445.10,1421.00,1422.65,10.95,+0.77,123455,15:14:59.000,1606.70,1183.40,2019-10-15 15:14:44,2019-10-15,15,14
HINLEV,2067.65,2014.70,2052.00,2077.00,2026.75,2014.70,52.95,+2.63,194089,15:15:02.000,2101.50,1500.40,2019-10-15 15:14:44,2019-10-15,15,14
AXIBAN,690.65,683.55,683.65,694.90,681.80,683.55,7.10,+1.04,185110,15:15:04.000,826.55,534.15,2019-10-15 15:14:44,2019-10-15,15,14
STABAN,258.15,255.45,256.80,259.90,254.75,255.45,2.70,+1.06,1069584,15:15:05.000,373.70,244.35,2019-10-15 15:14:44,2019-10-15,15,14
BAJFI,3878.45,3881.65,3909.00,3916.75,3845.00,3881.65,-3.20,-0.08,37118,15:15:08.000,4112.00,2000.80,2019-10-15 15:14:44,2019-10-15,15,14
MARUTI,6975.00,6819.55,6829.00,7015.35,6810.00,6819.55,155.45,+2.28,74420,15:15:10.000,7929.00,5447.00,2019-10-15 15:14:44,2019-10-15,15,14
INDBA,1271.00,1250.50,1251.55,1275.80,1237.00,1250.50,20.50,+1.64,189265,15:15:13.000,1835.00,1192.00,2019-10-15 15:14:44,2019-10-15,15,14
ASIPAI,1803.90,1797.65,1797.00,1824.15,1797.00,1797.65,6.25,+0.35,49046,15:15:14.000,1819.55,1119.60,2019-10-15 15:14:44,2019-10-15,15,14
BHAAIR,382.80,393.50,391.95,391.95,381.65,393.50,-10.70,-2.72,183255,15:15:15.000,396.55,264.41,2019-10-15 15:14:44,2019-10-15,15,14
HCLTEC,1083.50,1087.05,1088.60,1099.00,1081.05,1087.05,-3.55,-0.33,28383,15:15:19.000,1190.00,920.15,2019-10-15 15:14:44,2019-10-15,15,14
TITIND,1271.40,1249.05,1251.00,1273.00,1251.00,1249.05,22.35,+1.79,63086,15:15:21.000,1345.55,766.65,2019-10-15 15:14:44,2019-10-15,15,14
MAHMAH,582.70,568.50,570.00,586.50,565.50,568.50,14.20,+2.50,446666,15:15:21.000,814.00,502.85,2019-10-15 15:14:44,2019-10-15,15,14
BAFINS,8033.95,8073.45,8108.95,8131.45,8012.90,8073.45,-39.50,-0.49,10817,15:15:22.000,8668.65,4960.00,2019-10-15 15:14:44,2019-10-15,15,14
NTPC,119.30,117.80,117.70,119.80,117.35,117.80,1.50,+1.27,329111,15:15:24.000,145.85,106.71,2019-10-15 15:14:44,2019-10-15,15,14
NESIND,14078.50,14174.10,14175.00,14198.00,13711.60,14174.10,-95.60,-0.67,3874,15:15:27.000,14300.00,9205.00,2019-10-15 15:14:44,2019-10-15,15,14
